GEOid,GEOid2,GEOdisplay,TOTPOP,POP_HISP,POP_NOTHISP,POP_WHITE,POP_BLACK,POP_AMIN,POP_ASIAN,POP_NHPI,POP_OTHER,POP_2MORE
1400000US17097866100,17097866100,"Census Tract 8661, Lake County, Illinois",3556,2203,1353,383,846,18,53,0,35,47
1400000US17097866200,17097866200,"Census Tract 8662, Lake County, Illinois",5871,223,5648,5191,71,2,314,0,10,67
1400000US17097990000,17097990000,"Census Tract 9900, Lake County, Illinois",0,0,0,0,0,0,0,0,0,0
1400000US17111870101,17111870101,"Census Tract 8701.01, McHenry County, Illinois",7277,439,6838,6639,76,14,56,1,1,57
1400000US17111870102,17111870102,"Census Tract 8701.02, McHenry County, Illinois",6765,248,6517,6354,29,7,57,2,4,64
1400000US17111870200,17111870200,"Census Tract 8702, McHenry County, Illinois",6277,1198,5079,4941,45,8,39,4,0,56
1400000US17111870301,17111870301,"Census Tract 8703.01, McHenry County, Illinois",4657,1705,2952,2826,37,7,31,0,7,53
1400000US17111870302,17111870302,"Census Tract 8703.02, McHenry County, Illinois",4477,1868,2609,2491,29,10,27,0,5,52
1400000US17111870401,17111870401,"Census Tract 8704.01, McHenry County, Illinois",7974,758,7216,6952,47,26,99,3,1,89
1400000US17111870402,17111870402,"Census Tract 8704.02, McHenry County, Illinois",6016,1875,4141,3683,209,11,176,2,5,65
1400000US17111870500,17111870500,"Census Tract 8705, McHenry County, Illinois",9274,531,8743,8463,52,16,113,0,14,88
1400000US17111870603,17111870603,"Census Tract 8706.03, McHenry County, Illinois",4630,766,3864,3746,43,17,21,3,1,40
1400000US17111870604,17111870604,"Census Tract 8706.04, McHenry County, Illinois",6011,626,5385,5202,50,14,69,1,0,51
1400000US17111870605,17111870605,"Census Tract 8706.05, McHenry County, Illinois",6419,802,5617,5470,32,4,64,1,1,53
1400000US17111870606,17111870606,"Census Tract 8706.06, McHenry County, Illinois",4153,961,3192,3086,26,8,38,1,0,40
1400000US17111870702,17111870702,"Census Tract 8707.02, McHenry County, Illinois",7686,486,7200,7036,28,10,75,1,4,46
1400000US17111870703,17111870703,"Census Tract 8707.03, McHenry County, Illinois",5615,176,5439,5331,25,4,25,1,1,54
1400000US17111870704,17111870704,"Census Tract 8707.04, McHenry County, Illinois",3865,178,3687,3634,27,5,8,0,2,23
1400000US17111870803,17111870803,"Census Tract 8708.03, McHenry County, Illinois",8140,346,7794,7446,42,2,229,0,7,69
1400000US17111870807,17111870807,"Census Tract 8708.07, McHenry County, Illinois",5413,984,4429,4143,82,2,143,1,6,54
1400000US17111870808,17111870808,"Census Tract 8708.08, McHenry County, Illinois",3763,318,3445,3282,36,11,76,0,1,39
1400000US17111870809,17111870809,"Census Tract 8708.09, McHenry County, Illinois",6901,398,6503,6192,56,7,164,3,3,79
1400000US17111870810,17111870810,"Census Tract 8708.10, McHenry County, Illinois",4535,200,4335,4226,13,8,44,1,6,37
1400000US17111870811,17111870811,"Census Tract 8708.11, McHenry County, Illinois",4620,558,4062,3936,38,7,44,3,5,34
1400000US17111870812,17111870812,"Census Tract 8708.12, McHenry County, Illinois",4873,665,4208,4003,33,4,118,0,9,46
1400000US17111870902,17111870902,"Census Tract 8709.02, McHenry County, Illinois",7631,1152,6479,6109,119,12,161,1,1,92
1400000US17111870903,17111870903,"Census Tract 8709.03, McHenry County, Illinois",3579,955,2624,2475,92,10,20,2,1,34
1400000US17111870904,17111870904,"Census Tract 8709.04, McHenry County, Illinois",4805,698,4107,3967,31,8,47,7,2,47
1400000US17111870905,17111870905,"Census Tract 8709.05, McHenry County, Illinois",4919,1222,3697,3341,126,4,167,1,6,63
1400000US17111871003,17111871003,"Census Tract 8710.03, McHenry County, Illinois",4649,562,4087,3981,20,6,28,1,9,43
1400000US17111871004,17111871004,"Census Tract 8710.04, McHenry County, Illinois",6030,847,5183,5079,46,13,16,0,3,37
1400000US17111871104,17111871104,"Census Tract 8711.04, McHenry County, Illinois",17533,1945,15588,13496,389,29,1387,2,17,280
1400000US17111871105,17111871105,"Census Tract 8711.05, McHenry County, Illinois",5250,367,4883,4645,24,3,138,0,4,70
1400000US17111871106,17111871106,"Census Tract 8711.06, McHenry County, Illinois",9114,870,8244,7533,141,14,407,1,8,144
1400000US17111871107,17111871107,"Census Tract 8711.07, McHenry County, Illinois",5276,264,5012,4521,95,5,318,3,0,70
1400000US17111871108,17111871108,"Census Tract 8711.08, McHenry County, Illinois",5731,404,5327,4851,78,4,333,0,3,58
1400000US17111871109,17111871109,"Census Tract 8711.09, McHenry County, Illinois",5165,670,4495,3986,61,19,330,0,8,95
1400000US17111871201,17111871201,"Census Tract 8712.01, McHenry County, Illinois",6734,508,6226,5955,45,16,115,0,2,95
1400000US17111871202,17111871202,"Census Tract 8712.02, McHenry County, Illinois",5838,1339,4499,4202,91,0,118,0,4,86
1400000US17111871205,17111871205,"Census Tract 8712.05, McHenry County, Illinois",4660,557,4103,3964,28,4,57,0,3,47
1400000US17111871206,17111871206,"Census Tract 8712.06, McHenry County, Illinois",6695,401,6294,5464,124,8,590,1,9,106
1400000US17111871207,17111871207,"Census Tract 8712.07, McHenry County, Illinois",4598,552,4046,3592,120,5,260,3,1,74
1400000US17111871208,17111871208,"Census Tract 8712.08, McHenry County, Illinois",3947,233,3714,3479,35,5,135,7,4,53
1400000US17111871209,17111871209,"Census Tract 8712.09, McHenry County, Illinois",3474,413,3061,2860,53,7,83,0,0,65
1400000US17111871301,17111871301,"Census Tract 8713.01, McHenry County, Illinois",4653,502,4151,4009,25,7,56,0,2,58
1400000US17111871304,17111871304,"Census Tract 8713.04, McHenry County, Illinois",3215,188,3027,2927,11,4,45,1,0,41
1400000US17111871305,17111871305,"Census Tract 8713.05, McHenry County, Illinois",6705,714,5991,5693,26,5,183,0,1,83
1400000US17111871306,17111871306,"Census Tract 8713.06, McHenry County, Illinois",8421,904,7517,7108,56,8,232,1,9,105
1400000US17111871307,17111871307,"Census Tract 8713.07, McHenry County, Illinois",4855,491,4364,4234,43,5,37,0,3,46
1400000US17111871310,17111871310,"Census Tract 8713.10, McHenry County, Illinois",4381,285,4096,3985,30,5,38,1,3,35
1400000US17111871311,17111871311,"Census Tract 8713.11, McHenry County, Illinois",4496,508,3988,3687,120,13,120,6,1,53
1400000US17111871402,17111871402,"Census Tract 8714.02, McHenry County, Illinois",6246,307,5939,5689,38,6,121,0,1,85
1400000US17111871404,17111871404,"Census Tract 8714.04, McHenry County, Illinois",4536,394,4142,3815,65,9,197,0,8,50
1400000US17111871500,17111871500,"Census Tract 8715, McHenry County, Illinois",11348,528,10820,10457,71,13,191,0,7,84
1400000US17111871600,17111871600,"Census Tract 8716, McHenry County, Illinois",4935,383,4552,4398,25,6,66,2,7,49
1400000US17197880105,17197880105,"Census Tract 8801.05, Will County, Illinois",7907,1908,5999,3413,1343,6,1054,0,13,191
1400000US17197880106,17197880106,"Census Tract 8801.06, Will County, Illinois",4508,1506,3002,1815,957,14,135,1,13,96
1400000US17197880107,17197880107,"Census Tract 8801.07, Will County, Illinois",5070,1427,3643,2002,1199,7,344,2,7,107
1400000US17197880109,17197880109,"Census Tract 8801.09, Will County, Illinois",5469,917,4552,2605,1448,2,403,1,10,110
1400000US17197880111,17197880111,"Census Tract 8801.11, Will County, Illinois",3742,1499,2243,1429,600,4,165,0,7,53
1400000US17197880112,17197880112,"Census Tract 8801.12, Will County, Illinois",2129,717,1412,896,263,7,190,1,1,58
1400000US17197880113,17197880113,"Census Tract 8801.13, Will County, Illinois",3811,1890,1921,934,747,2,198,1,9,72
1400000US17197880114,17197880114,"Census Tract 8801.14, Will County, Illinois",3107,1318,1789,699,767,4,269,0,4,52
1400000US17197880115,17197880115,"Census Tract 8801.15, Will County, Illinois",3176,1062,2114,1042,864,8,148,0,8,55
1400000US17197880116,17197880116,"Census Tract 8801.16, Will County, Illinois",2912,730,2182,1278,709,5,135,0,3,58
1400000US17197880117,17197880117,"Census Tract 8801.17, Will County, Illinois",3365,917,2448,1204,957,6,221,1,5,59
1400000US17197880118,17197880118,"Census Tract 8801.18, Will County, Illinois",4734,143,4591,3862,69,6,560,0,1,93
1400000US17197880119,17197880119,"Census Tract 8801.19, Will County, Illinois",4333,125,4208,3420,111,0,577,0,1,100
1400000US17197880120,17197880120,"Census Tract 8801.20, Will County, Illinois",9798,1453,8345,4273,1914,17,1893,0,28,246
1400000US17197880121,17197880121,"Census Tract 8801.21, Will County, Illinois",9463,1721,7742,4353,2022,3,1153,1,23,216
1400000US17197880202,17197880202,"Census Tract 8802.02, Will County, Illinois",4356,1056,3300,2725,365,4,125,0,13,73
1400000US17197880203,17197880203,"Census Tract 8802.03, Will County, Illinois",3939,1203,2736,2526,122,7,32,1,6,48
1400000US17197880204,17197880204,"Census Tract 8802.04, Will County, Illinois",5974,1352,4622,3677,574,7,294,0,10,78
1400000US17197880303,17197880303,"Census Tract 8803.03, Will County, Illinois",4081,170,3911,3475,111,3,265,0,4,54
1400000US17197880304,17197880304,"Census Tract 8803.04, Will County, Illinois",5387,186,5201,4323,110,4,664,1,9,92
1400000US17197880305,17197880305,"Census Tract 8803.05, Will County, Illinois",5585,217,5368,4464,169,4,650,0,7,77
1400000US17197880306,17197880306,"Census Tract 8803.06, Will County, Illinois",7894,615,7279,4277,791,4,2002,1,22,193
1400000US17197880307,17197880307,"Census Tract 8803.07, Will County, Illinois",6075,384,5691,3715,512,3,1302,0,15,151
1400000US17197880308,17197880308,"Census Tract 8803.08, Will County, Illinois",8019,599,7420,5318,743,5,1139,7,15,200
1400000US17197880309,17197880309,"Census Tract 8803.09, Will County, Illinois",5340,272,5068,3855,192,6,926,1,10,80
1400000US17197880310,17197880310,"Census Tract 8803.10, Will County, Illinois",11485,1226,10259,7825,652,14,1525,4,23,218
1400000US17197880312,17197880312,"Census Tract 8803.12, Will County, Illinois",9102,354,8748,6214,380,2,1917,0,18,219
1400000US17197880313,17197880313,"Census Tract 8803.13, Will County, Illinois",11610,1529,10081,6943,1114,8,1743,1,18,283
1400000US17197880314,17197880314,"Census Tract 8803.14, Will County, Illinois",6894,636,6258,5404,354,9,375,4,6,115
1400000US17197880404,17197880404,"Census Tract 8804.04, Will County, Illinois",11036,1357,9679,8274,585,16,657,3,18,145
1400000US17197880408,17197880408,"Census Tract 8804.08, Will County, Illinois",5103,1306,3797,2853,574,4,254,0,4,114
1400000US17197880410,17197880410,"Census Tract 8804.10, Will County, Illinois",8609,2734,5875,3765,1201,14,750,0,12,177
1400000US17197880411,17197880411,"Census Tract 8804.11, Will County, Illinois",3435,259,3176,2985,67,2,77,1,4,40
1400000US17197880412,17197880412,"Census Tract 8804.12, Will County, Illinois",4302,722,3580,3246,226,4,62,0,2,44
1400000US17197880414,17197880414,"Census Tract 8804.14, Will County, Illinois",4348,566,3782,3518,119,8,83,1,2,58
1400000US17197880415,17197880415,"Census Tract 8804.15, Will County, Illinois",7311,1849,5462,4367,529,10,450,0,5,115
1400000US17197880416,17197880416,"Census Tract 8804.16, Will County, Illinois",3122,501,2621,2373,174,0,41,0,2,37
1400000US17197880417,17197880417,"Census Tract 8804.17, Will County, Illinois",2590,306,2284,2063,123,1,63,0,3,33
1400000US17197880418,17197880418,"Census Tract 8804.18, Will County, Illinois",5374,839,4535,4069,236,2,151,0,8,70
1400000US17197880419,17197880419,"Census Tract 8804.19, Will County, Illinois",8983,1824,7159,6164,593,4,268,3,16,125
1400000US17197880420,17197880420,"Census Tract 8804.20, Will County, Illinois",10373,2707,7666,6484,795,15,238,1,5,154
1400000US17197880421,17197880421,"Census Tract 8804.21, Will County, Illinois",5732,586,5146,4563,296,2,208,1,5,81
1400000US17197880502,17197880502,"Census Tract 8805.02, Will County, Illinois",5075,349,4726,4614,27,9,35,1,2,38
1400000US17197880503,17197880503,"Census Tract 8805.03, Will County, Illinois",4368,642,3726,3102,386,1,202,0,3,48
1400000US17197880505,17197880505,"Census Tract 8805.05, Will County, Illinois",7900,2790,5110,4228,488,10,273,1,6,113
1400000US17197880507,17197880507,"Census Tract 8805.07, Will County, Illinois",7057,2115,4942,2367,1597,15,874,0,8,113
1400000US17197880601,17197880601,"Census Tract 8806.01, Will County, Illinois",3104,163,2941,2876,18,0,26,0,2,19
1400000US17197880602,17197880602,"Census Tract 8806.02, Will County, Illinois",3542,304,3238,3123,41,3,22,0,4,46
1400000US17197880701,17197880701,"Census Tract 8807.01, Will County, Illinois",4344,361,3983,3775,109,6,63,0,3,38
1400000US17197880702,17197880702,"Census Tract 8807.02, Will County, Illinois",2795,634,2161,864,1228,11,8,1,5,49
1400000US17197880901,17197880901,"Census Tract 8809.01, Will County, Illinois",6240,1007,5233,4677,355,10,143,2,5,48
1400000US17197880903,17197880903,"Census Tract 8809.03, Will County, Illinois",2682,472,2210,1650,475,2,52,1,2,37
1400000US17197880905,17197880905,"Census Tract 8809.05, Will County, Illinois",2697,514,2183,2028,108,5,6,1,2,36
1400000US17197881001,17197881001,"Census Tract 8810.01, Will County, Illinois",5052,292,4760,4632,25,1,69,0,2,31
1400000US17197881002,17197881002,"Census Tract 8810.02, Will County, Illinois",5231,237,4994,4902,16,2,44,2,2,26
1400000US17197881005,17197881005,"Census Tract 8810.05, Will County, Illinois",3606,197,3409,3244,22,4,96,0,11,32
1400000US17197881006,17197881006,"Census Tract 8810.06, Will County, Illinois",2425,177,2248,2166,6,0,53,0,11,13
1400000US17197881007,17197881007,"Census Tract 8810.07, Will County, Illinois",5478,317,5161,4922,66,11,88,1,2,72
1400000US17197881009,17197881009,"Census Tract 8810.09, Will County, Illinois",7101,568,6533,6313,55,11,88,5,6,63
1400000US17197881010,17197881010,"Census Tract 8810.10, Will County, Illinois",3750,352,3398,3208,50,4,106,0,2,29
1400000US17197881011,17197881011,"Census Tract 8810.11, Will County, Illinois",3389,170,3219,3092,7,0,62,1,6,51
1400000US17197881012,17197881012,"Census Tract 8810.12, Will County, Illinois",3027,135,2892,2747,20,0,85,0,4,39
1400000US17197881105,17197881105,"Census Tract 8811.05, Will County, Illinois",6153,292,5861,5682,43,8,84,0,3,41
1400000US17197881107,17197881107,"Census Tract 8811.07, Will County, Illinois",3143,145,2998,2940,19,1,13,0,0,27
1400000US17197881108,17197881108,"Census Tract 8811.08, Will County, Illinois",6657,528,6129,5857,147,12,49,0,1,70
1400000US17197881109,17197881109,"Census Tract 8811.09, Will County, Illinois",4361,262,4099,3993,33,6,28,0,1,38
1400000US17197881111,17197881111,"Census Tract 8811.11, Will County, Illinois",3173,111,3062,3003,18,4,15,0,0,23
1400000US17197881112,17197881112,"Census Tract 8811.12, Will County, Illinois",5113,338,4775,4685,13,1,27,1,1,47
1400000US17197881113,17197881113,"Census Tract 8811.13, Will County, Illinois",3719,179,3540,3475,22,6,7,0,1,29
1400000US17197881115,17197881115,"Census Tract 8811.15, Will County, Illinois",4027,248,3779,3677,29,9,34,0,0,31
1400000US17197881116,17197881116,"Census Tract 8811.16, Will County, Illinois",3924,151,3773,3680,15,2,41,0,5,30
1400000US17197881200,17197881200,"Census Tract 8812, Will County, Illinois",4837,1264,3573,650,2870,7,6,0,10,63
1400000US17197881301,17197881301,"Census Tract 8813.01, Will County, Illinois",3404,3030,374,176,199,1,1,0,4,14
1400000US17197881302,17197881302,"Census Tract 8813.02, Will County, Illinois",1818,1582,236,117,129,3,2,0,0,3
1400000US17197881401,17197881401,"Census Tract 8814.01, Will County, Illinois",3259,1378,1881,1544,254,5,20,0,0,69
1400000US17197881402,17197881402,"Census Tract 8814.02, Will County, Illinois",3104,681,2423,2089,243,3,38,1,3,50
1400000US17197881500,17197881500,"Census Tract 8815, Will County, Illinois",3284,688,2596,2363,165,1,38,0,0,31
1400000US17197881601,17197881601,"Census Tract 8816.01, Will County, Illinois",1800,226,1574,1415,125,1,20,2,3,12
1400000US17197881603,17197881603,"Census Tract 8816.03, Will County, Illinois",3301,749,2552,1178,1286,0,53,0,8,42
1400000US17197881604,17197881604,"Census Tract 8816.04, Will County, Illinois",2586,365,2221,1219,892,4,68,0,7,44
1400000US17197881700,17197881700,"Census Tract 8817, Will County, Illinois",3421,390,3031,2831,111,3,45,0,8,34
1400000US17197881800,17197881800,"Census Tract 8818, Will County, Illinois",4049,1784,2265,1656,497,7,53,1,3,58
1400000US17197881900,17197881900,"Census Tract 8819, Will County, Illinois",3896,1437,2459,677,1694,10,36,1,3,75
1400000US17197882000,17197882000,"Census Tract 8820, Will County, Illinois",3472,1417,2055,536,1497,6,10,1,5,35
1400000US17197882100,17197882100,"Census Tract 8821, Will County, Illinois",2929,2429,500,183,325,2,1,0,0,7
1400000US17197882200,17197882200,"Census Tract 8822, Will County, Illinois",4624,2759,1865,1381,427,12,8,0,2,52
1400000US17197882300,17197882300,"Census Tract 8823, Will County, Illinois",4259,1484,2775,2247,446,16,12,0,2,52
1400000US17197882400,17197882400,"Census Tract 8824, Will County, Illinois",3541,1752,1789,266,1539,3,1,0,4,34
1400000US17197882500,17197882500,"Census Tract 8825, Will County, Illinois",2370,560,1810,113,1680,6,3,0,3,35
1400000US17197882601,17197882601,"Census Tract 8826.01, Will County, Illinois",3087,858,2229,1888,297,1,18,0,4,37
1400000US17197882602,17197882602,"Census Tract 8826.02, Will County, Illinois",2931,1361,1570,838,643,3,18,0,4,76
1400000US17197882701,17197882701,"Census Tract 8827.01, Will County, Illinois",2380,566,1814,1596,150,8,24,0,4,37
1400000US17197882702,17197882702,"Census Tract 8827.02, Will County, Illinois",3075,752,2323,1489,743,6,33,0,2,82
1400000US17197882801,17197882801,"Census Tract 8828.01, Will County, Illinois",2633,592,2041,1630,284,5,82,0,2,40
1400000US17197882802,17197882802,"Census Tract 8828.02, Will County, Illinois",3033,594,2439,1533,790,3,51,4,1,64
1400000US17197882900,17197882900,"Census Tract 8829, Will County, Illinois",2361,792,1569,1436,107,8,12,0,1,12
1400000US17197883000,17197883000,"Census Tract 8830, Will County, Illinois",3697,825,2872,1421,1380,4,21,3,6,53
1400000US17197883100,17197883100,"Census Tract 8831, Will County, Illinois",4247,648,3599,1208,2289,12,8,0,4,92
1400000US17197883206,17197883206,"Census Tract 8832.06, Will County, Illinois",4396,672,3724,3119,460,2,73,0,7,71
1400000US17197883208,17197883208,"Census Tract 8832.08, Will County, Illinois",3106,414,2692,2044,522,3,45,0,2,85
1400000US17197883209,17197883209,"Census Tract 8832.09, Will County, Illinois",3090,372,2718,2424,192,5,52,0,0,45
1400000US17197883210,17197883210,"Census Tract 8832.10, Will County, Illinois",2654,168,2486,2218,177,9,52,0,5,28
1400000US17197883211,17197883211,"Census Tract 8832.11, Will County, Illinois",6193,989,5204,3860,1147,8,122,0,1,79
1400000US17197883212,17197883212,"Census Tract 8832.12, Will County, Illinois",5393,482,4911,4457,317,7,62,6,5,69
1400000US17197883213,17197883213,"Census Tract 8832.13, Will County, Illinois",5519,364,5155,4809,192,6,69,1,11,68
1400000US17197883214,17197883214,"Census Tract 8832.14, Will County, Illinois",2405,258,2147,1938,120,5,60,0,0,25
1400000US17197883215,17197883215,"Census Tract 8832.15, Will County, Illinois",10210,2660,7550,6328,742,16,289,3,19,164
1400000US17197883216,17197883216,"Census Tract 8832.16, Will County, Illinois",3025,347,2678,2497,138,2,26,0,0,17
1400000US17197883303,17197883303,"Census Tract 8833.03, Will County, Illinois",3705,165,3540,3421,32,4,29,1,5,49
1400000US17197883304,17197883304,"Census Tract 8833.04, Will County, Illinois",1774,90,1684,1672,2,2,3,1,0,5
1400000US17197883305,17197883305,"Census Tract 8833.05, Will County, Illinois",2982,156,2826,2776,17,2,5,0,1,25
1400000US17197883306,17197883306,"Census Tract 8833.06, Will County, Illinois",3635,337,3298,3218,23,1,15,0,2,40
1400000US17197883307,17197883307,"Census Tract 8833.07, Will County, Illinois",4100,236,3864,3713,83,5,25,1,1,36
1400000US17197883401,17197883401,"Census Tract 8834.01, Will County, Illinois",4160,163,3997,3877,42,11,14,0,3,50
1400000US17197883402,17197883402,"Census Tract 8834.02, Will County, Illinois",2033,63,1970,1937,5,4,6,0,0,18
1400000US17197883504,17197883504,"Census Tract 8835.04, Will County, Illinois",5185,187,4998,4666,189,4,94,1,2,44
1400000US17197883505,17197883505,"Census Tract 8835.05, Will County, Illinois",7889,508,7381,6336,738,14,214,2,13,67
1400000US17197883507,17197883507,"Census Tract 8835.07, Will County, Illinois",4010,244,3766,3615,100,2,25,0,0,32
1400000US17197883509,17197883509,"Census Tract 8835.09, Will County, Illinois",4519,255,4264,4138,56,11,27,1,1,33
1400000US17197883510,17197883510,"Census Tract 8835.10, Will County, Illinois",4699,294,4405,4269,38,5,41,1,2,52
1400000US17197883511,17197883511,"Census Tract 8835.11, Will County, Illinois",4947,360,4587,4412,61,8,81,0,1,25
1400000US17197883513,17197883513,"Census Tract 8835.13, Will County, Illinois",5349,322,5027,4681,82,5,193,0,2,67
1400000US17197883514,17197883514,"Census Tract 8835.14, Will County, Illinois",7252,478,6774,6017,222,4,444,0,8,79
1400000US17197883515,17197883515,"Census Tract 8835.15, Will County, Illinois",3996,139,3857,3706,39,4,87,0,0,22
1400000US17197883516,17197883516,"Census Tract 8835.16, Will County, Illinois",6858,353,6505,6086,197,2,143,0,4,73
1400000US17197883517,17197883517,"Census Tract 8835.17, Will County, Illinois",3343,174,3169,3051,27,4,42,0,0,45
1400000US17197883519,17197883519,"Census Tract 8835.19, Will County, Illinois",5178,266,4912,4714,45,10,85,2,0,59
1400000US17197883521,17197883521,"Census Tract 8835.21, Will County, Illinois",3737,189,3548,3404,46,2,70,3,3,21
1400000US17197883522,17197883522,"Census Tract 8835.22, Will County, Illinois",3321,128,3193,3017,74,4,79,1,1,17
1400000US17197883602,17197883602,"Census Tract 8836.02, Will County, Illinois",5619,562,5057,4223,683,2,63,1,6,83
1400000US17197883603,17197883603,"Census Tract 8836.03, Will County, Illinois",2973,208,2765,1048,1635,1,24,2,7,76
1400000US17197883605,17197883605,"Census Tract 8836.05, Will County, Illinois",3082,57,3025,94,2850,2,50,0,2,36
1400000US17197883606,17197883606,"Census Tract 8836.06, Will County, Illinois",3995,193,3802,802,2836,4,75,1,2,99
1400000US17197883700,17197883700,"Census Tract 8837, Will County, Illinois",3144,543,2601,2196,327,2,18,0,3,68
1400000US17197883803,17197883803,"Census Tract 8838.03, Will County, Illinois",2577,89,2488,480,1967,3,9,0,2,44
1400000US17197883804,17197883804,"Census Tract 8838.04, Will County, Illinois",2853,255,2598,2015,514,5,16,0,3,57
1400000US17197883806,17197883806,"Census Tract 8838.06, Will County, Illinois",3412,210,3202,2167,977,3,22,0,5,32
1400000US17197883808,17197883808,"Census Tract 8838.08, Will County, Illinois",1931,114,1817,1617,176,2,5,0,0,18
1400000US17197883809,17197883809,"Census Tract 8838.09, Will County, Illinois",2978,141,2837,2344,441,3,9,0,4,41
1400000US17197883810,17197883810,"Census Tract 8838.10, Will County, Illinois",3740,205,3535,1841,1593,10,45,4,9,49
1400000US17197883811,17197883811,"Census Tract 8838.11, Will County, Illinois",3139,381,2758,2401,268,8,33,1,2,54
1400000US17197883902,17197883902,"Census Tract 8839.02, Will County, Illinois",6263,430,5833,5595,151,3,19,2,3,65
1400000US17197883903,17197883903,"Census Tract 8839.03, Will County, Illinois",1821,134,1687,1654,13,0,12,0,0,8
1400000US17197883904,17197883904,"Census Tract 8839.04, Will County, Illinois",4431,228,4203,4104,36,4,11,0,1,47
1400000US17197884003,17197884003,"Census Tract 8840.03, Will County, Illinois",4566,245,4321,4229,25,11,22,0,0,40
1400000US17197884004,17197884004,"Census Tract 8840.04, Will County, Illinois",2382,83,2299,2243,12,6,9,0,6,23
1400000US17197884005,17197884005,"Census Tract 8840.05, Will County, Illinois",1430,45,1385,1364,2,3,1,0,2,13
1400000US17197884006,17197884006,"Census Tract 8840.06, Will County, Illinois",2241,79,2162,2129,9,4,1,0,0,19
1400000US17197884101,17197884101,"Census Tract 8841.01, Will County, Illinois",4166,777,3389,2803,370,12,151,1,4,64
1400000US17197884103,17197884103,"Census Tract 8841.03, Will County, Illinois",2776,878,1898,1328,339,3,198,0,3,30
1400000US17197980000,17197980000,"Census Tract 9800, Will County, Illinois",0,0,0,0,0,0,0,0,0,0
1400000US17197980100,17197980100,"Census Tract 9801, Will County, Illinois",3264,426,2838,588,2217,5,12,0,0,24
1400000US18073100400,18073100400,"Census Tract 1004, Jasper County, Indiana",1490,272,1218,1204,1,0,11,0,0,2
1400000US18073100800,18073100800,"Census Tract 1008, Jasper County, Indiana",5037,252,4785,4680,52,7,5,5,0,38
1400000US18073100901,18073100901,"Census Tract 1009.01, Jasper County, Indiana",3223,190,3033,2978,7,6,9,0,1,32
1400000US18073100902,18073100902,"Census Tract 1009.02, Jasper County, Indiana",6421,238,6183,6082,17,10,22,0,2,51
1400000US18073101000,18073101000,"Census Tract 1010, Jasper County, Indiana",5884,415,5469,5384,8,8,32,1,10,26
1400000US18073101100,18073101100,"Census Tract 1011, Jasper County, Indiana",3703,173,3530,3440,30,10,14,0,1,35
1400000US18073101200,18073101200,"Census Tract 1012, Jasper County, Indiana",3944,187,3757,3674,27,10,15,2,1,29
1400000US18073101300,18073101300,"Census Tract 1013, Jasper County, Indiana",3776,96,3680,3546,70,2,15,1,1,45
1400000US18089010100,18089010100,"Census Tract 101, Lake County, Indiana",4312,160,4152,1258,2795,8,27,1,2,94
1400000US18089010201,18089010201,"Census Tract 102.01, Lake County, Indiana",5696,281,5415,635,4671,26,23,0,4,124
1400000US18089010203,18089010203,"Census Tract 102.03, Lake County, Indiana",2462,46,2416,39,2355,6,1,0,0,22
1400000US18089010205,18089010205,"Census Tract 102.05, Lake County, Indiana",1546,139,1407,42,1359,1,2,0,0,21
1400000US18089010302,18089010302,"Census Tract 103.02, Lake County, Indiana",3472,131,3341,43,3252,1,5,0,2,53
1400000US18089010304,18089010304,"Census Tract 103.04, Lake County, Indiana",3149,432,2717,97,2610,1,10,0,2,41
1400000US18089010400,18089010400,"Census Tract 104, Lake County, Indiana",3274,95,3179,18,3160,10,0,0,2,40
1400000US18089010500,18089010500,"Census Tract 105, Lake County, Indiana",957,46,911,25,884,7,2,0,0,11
1400000US18089010600,18089010600,"Census Tract 106, Lake County, Indiana",1386,51,1335,29,1288,14,0,0,2,20
1400000US18089010900,18089010900,"Census Tract 109, Lake County, Indiana",977,32,945,11,924,1,0,0,0,19
1400000US18089011000,18089011000,"Census Tract 110, Lake County, Indiana",1687,32,1655,11,1609,2,2,0,2,37
1400000US18089011100,18089011100,"Census Tract 111, Lake County, Indiana",4597,61,4536,27,4467,13,0,0,0,67
1400000US18089011200,18089011200,"Census Tract 112, Lake County, Indiana",4402,81,4321,71,4234,6,4,0,1,40
1400000US18089011300,18089011300,"Census Tract 113, Lake County, Indiana",1869,26,1843,51,1785,7,1,0,2,13
1400000US18089011400,18089011400,"Census Tract 114, Lake County, Indiana",1271,15,1256,7,1232,7,0,0,0,18
1400000US18089011500,18089011500,"Census Tract 115, Lake County, Indiana",2693,213,2480,225,2220,6,2,0,8,49
1400000US18089011600,18089011600,"Census Tract 116, Lake County, Indiana",2321,50,2271,18,2256,3,0,0,0,18
1400000US18089011700,18089011700,"Census Tract 117, Lake County, Indiana",826,29,797,16,776,2,0,0,2,9
1400000US18089011800,18089011800,"Census Tract 118, Lake County, Indiana",1484,3,1481,14,1452,2,0,0,0,15
1400000US18089011900,18089011900,"Census Tract 119, Lake County, Indiana",2069,38,2031,34,1992,4,2,0,0,26
1400000US18089012000,18089012000,"Census Tract 120, Lake County, Indiana",1049,34,1015,10,1000,2,3,0,5,16
1400000US18089012100,18089012100,"Census Tract 121, Lake County, Indiana",940,16,924,13,899,4,0,0,1,11
1400000US18089012200,18089012200,"Census Tract 122, Lake County, Indiana",1459,6,1453,5,1438,0,0,0,1,10
